"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
4,"38.743270606863575","-109.56069221258804","1440.330810546875","2020-02-16T19:52:23.000Z","2020-02-16 19:52:23.000","2020-02-16 12:52:23.000","1581882743"
4,"38.74327797961087","-109.56069662021513","1440.6165771484375","2020-02-16T19:52:24.000Z","2020-02-16 19:52:24.000","2020-02-16 12:52:24.000","1581882744"
4,"38.74328569575416","-109.5607004705419","1440.87890625","2020-02-16T19:52:25.000Z","2020-02-16 19:52:25.000","2020-02-16 12:52:25.000","1581882745"
4,"38.74329375988948","-109.56070368385325","1441.1160888671875","2020-02-16T19:52:26.000Z","2020-02-16 19:52:26.000","2020-02-16 12:52:26.000","1581882746"
4,"38.74330216213848","-109.56070620046472","1441.32666015625","2020-02-16T19:52:27.000Z","2020-02-16 19:52:27.000","2020-02-16 12:52:27.000","1581882747"
4,"38.74331087700384","-109.560707983407","1441.5096435546875","2020-02-16T19:52:28.000Z","2020-02-16 19:52:28.000","2020-02-16 12:52:28.000","1581882748"
4,"38.74331986434535","-109.56070902193137","1441.6646728515625","2020-02-16T19:52:29.000Z","2020-02-16 19:52:29.000","2020-02-16 12:52:29.000","1581882749"
4,"38.74332907220166","-109.56070933082555","1441.792236328125","2020-02-16T19:52:30.000Z","2020-02-16 19:52:30.000","2020-02-16 12:52:30.000","1581882750"
4,"38.74333844170041","-109.56070894489486","1441.893310546875","2020-02-16T19:52:31.000Z","2020-02-16 19:52:31.000","2020-02-16 12:52:31.000","1581882751"
4,"38.743347912890904","-109.56070791194072","1441.96923828125","2020-02-16T19:52:32.000Z","2020-02-16 19:52:32.000","2020-02-16 12:52:32.000","1581882752"
4,"38.74335743038137","-109.56070628551143","1442.021240234375","2020-02-16T19:52:33.000Z","2020-02-16 19:52:33.000","2020-02-16 12:52:33.000","1581882753"
4,"38.743366948194634","-109.5607041178609","1442.050048828125","2020-02-16T19:52:34.000Z","2020-02-16 19:52:34.000","2020-02-16 12:52:34.000","1581882754"
4,"38.743376432321995","-109.5607014546048","1442.056884765625","2020-02-16T19:52:35.000Z","2020-02-16 19:52:35.000","2020-02-16 12:52:35.000","1581882755"
4,"38.74338586024618","-109.56069833231578","1442.04345703125","2020-02-16T19:52:36.000Z","2020-02-16 19:52:36.000","2020-02-16 12:52:36.000","1581882756"
4,"38.74339521827819","-109.56069477999235","1442.01220703125","2020-02-16T19:52:37.000Z","2020-02-16 19:52:37.000","2020-02-16 12:52:37.000","1581882757"
4,"38.74340449859902","-109.56069082344685","1441.966064453125","2020-02-16T19:52:38.000Z","2020-02-16 19:52:38.000","2020-02-16 12:52:38.000","1581882758"
4,"38.74341369745802","-109.56068648903124","1441.9083251953125","2020-02-16T19:52:39.000Z","2020-02-16 19:52:39.000","2020-02-16 12:52:39.000","1581882759"
4,"38.74342281386873","-109.56068180467582","1441.8426513671875","2020-02-16T19:52:40.000Z","2020-02-16 19:52:40.000","2020-02-16 12:52:40.000","1581882760"
4,"38.743431847566875","-109.560676799768","1441.7725830078125","2020-02-16T19:52:41.000Z","2020-02-16 19:52:41.000","2020-02-16 12:52:41.000","1581882761"
4,"38.74344079711579","-109.56067150633282","1441.701904296875","2020-02-16T19:52:42.000Z","2020-02-16 19:52:42.000","2020-02-16 12:52:42.000","1581882762"
4,"38.74344965974155","-109.56066596257314","1441.6346435546875","2020-02-16T19:52:43.000Z","2020-02-16 19:52:43.000","2020-02-16 12:52:43.000","1581882763"
4,"38.74345843239598","-109.56066021694305","1441.5753173828125","2020-02-16T19:52:44.000Z","2020-02-16 19:52:44.000","2020-02-16 12:52:44.000","1581882764"
4,"38.74346711199088","-109.56065433006256","1441.52880859375","2020-02-16T19:52:45.000Z","2020-02-16 19:52:45.000","2020-02-16 12:52:45.000","1581882765"
4,"38.74347569399978","-109.56064837414591","1441.500732421875","2020-02-16T19:52:46.000Z","2020-02-16 19:52:46.000","2020-02-16 12:52:46.000","1581882766"
4,"38.7434841711159","-109.56064242890778","1441.496826171875","2020-02-16T19:52:47.000Z","2020-02-16 19:52:47.000","2020-02-16 12:52:47.000","1581882767"
4,"38.74349253340727","-109.5606365729675","1441.522705078125","2020-02-16T19:52:48.000Z","2020-02-16 19:52:48.000","2020-02-16 12:52:48.000","1581882768"
4,"38.743500769671655","-109.5606308745526","1441.5830078125","2020-02-16T19:52:49.000Z","2020-02-16 19:52:49.000","2020-02-16 12:52:49.000","1581882769"
4,"38.743508869373656","-109.56062538595756","1441.6827392578125","2020-02-16T19:52:50.000Z","2020-02-16 19:52:50.000","2020-02-16 12:52:50.000","1581882770"
4,"38.743516824353975","-109.56062014263678","1441.8260498046875","2020-02-16T19:52:51.000Z","2020-02-16 19:52:51.000","2020-02-16 12:52:51.000","1581882771"
4,"38.74352462970364","-109.56061516569176","1442.01611328125","2020-02-16T19:52:52.000Z","2020-02-16 19:52:52.000","2020-02-16 12:52:52.000","1581882772"
4,"38.74353228389624","-109.5606104658392","1442.2540283203125","2020-02-16T19:52:53.000Z","2020-02-16 19:52:53.000","2020-02-16 12:52:53.000","1581882773"
4,"38.74353978890363","-109.56060604643976","1442.5379638671875","2020-02-16T19:52:54.000Z","2020-02-16 19:52:54.000","2020-02-16 12:52:54.000","1581882774"
4,"38.743547150919554","-109.56060190488883","1442.8631591796875","2020-02-16T19:52:55.000Z","2020-02-16 19:52:55.000","2020-02-16 12:52:55.000","1581882775"
4,"38.74355438082438","-109.56059803494591","1443.22216796875","2020-02-16T19:52:56.000Z","2020-02-16 19:52:56.000","2020-02-16 12:52:56.000","1581882776"
4,"38.743561493069684","-109.56059443060597","1443.6072998046875","2020-02-16T19:52:57.000Z","2020-02-16 19:52:57.000","2020-02-16 12:52:57.000","1581882777"
4,"38.743568503132806","-109.56059108864001","1444.01171875","2020-02-16T19:52:58.000Z","2020-02-16 19:52:58.000","2020-02-16 12:52:58.000","1581882778"
4,"38.74357542504396","-109.5605880076457","1444.4293212890625","2020-02-16T19:52:59.000Z","2020-02-16 19:52:59.000","2020-02-16 12:52:59.000","1581882779"
4,"38.743582269464575","-109.560585185182","1444.8546142578125","2020-02-16T19:53:00.000Z","2020-02-16 19:53:00.000","2020-02-16 12:53:00.000","1581882780"
4,"38.7435890427364","-109.56058261507856","1445.2823486328125","2020-02-16T19:53:01.000Z","2020-02-16 19:53:01.000","2020-02-16 12:53:01.000","1581882781"
4,"38.74359574729241","-109.56058028421583","1445.7069091796875","2020-02-16T19:53:02.000Z","2020-02-16 19:53:02.000","2020-02-16 12:53:02.000","1581882782"
4,"38.74360238175984","-109.56057817044837","1446.1224365234375","2020-02-16T19:53:03.000Z","2020-02-16 19:53:03.000","2020-02-16 12:53:03.000","1581882783"
4,"38.743608939311166","-109.56057624518144","1446.5230712890625","2020-02-16T19:53:04.000Z","2020-02-16 19:53:04.000","2020-02-16 12:53:04.000","1581882784"
4,"38.74361540447318","-109.56057448082959","1446.9029541015625","2020-02-16T19:53:05.000Z","2020-02-16 19:53:05.000","2020-02-16 12:53:05.000","1581882785"
4,"38.743621750482916","-109.5605728581794","1447.25634765625","2020-02-16T19:53:06.000Z","2020-02-16 19:53:06.000","2020-02-16 12:53:06.000","1581882786"
4,"38.743627938832574","-109.56057136885308","1447.5777587890625","2020-02-16T19:53:07.000Z","2020-02-16 19:53:07.000","2020-02-16 12:53:07.000","1581882787"
4,"38.743633920994625","-109.5605700140186","1447.8629150390625","2020-02-16T19:53:08.000Z","2020-02-16 19:53:08.000","2020-02-16 12:53:08.000","1581882788"
4,"38.74363964209986","-109.56056880218905","1448.10791015625","2020-02-16T19:53:09.000Z","2020-02-16 19:53:09.000","2020-02-16 12:53:09.000","1581882789"
4,"38.74364504515984","-109.5605677478714","1448.3082275390625","2020-02-16T19:53:10.000Z","2020-02-16 19:53:10.000","2020-02-16 12:53:10.000","1581882790"
4,"38.7436500751231","-109.56056687089243","1448.4600830078125","2020-02-16T19:53:11.000Z","2020-02-16 19:53:11.000","2020-02-16 12:53:11.000","1581882791"
4,"38.743654682342","-109.56056619558959","1448.5609130859375","2020-02-16T19:53:12.000Z","2020-02-16 19:53:12.000","2020-02-16 12:53:12.000","1581882792"
4,"38.74365882246861","-109.5605657493597","1448.6102294921875","2020-02-16T19:53:13.000Z","2020-02-16 19:53:13.000","2020-02-16 12:53:13.000","1581882793"
4,"38.743662453560525","-109.56056556043461","1448.609375","2020-02-16T19:53:14.000Z","2020-02-16 19:53:14.000","2020-02-16 12:53:14.000","1581882794"
4,"38.743665535103155","-109.56056565687187","1448.5595703125","2020-02-16T19:53:15.000Z","2020-02-16 19:53:15.000","2020-02-16 12:53:15.000","1581882795"
4,"38.74366802905318","-109.56056606674406","1448.4625244140625","2020-02-16T19:53:16.000Z","2020-02-16 19:53:16.000","2020-02-16 12:53:16.000","1581882796"
4,"38.74366990082307","-109.56056681837305","1448.319580078125","2020-02-16T19:53:17.000Z","2020-02-16 19:53:17.000","2020-02-16 12:53:17.000","1581882797"
4,"38.74367111977439","-109.56056794072394","1448.1319580078125","2020-02-16T19:53:18.000Z","2020-02-16 19:53:18.000","2020-02-16 12:53:18.000","1581882798"
4,"38.7436716593559","-109.56056946358909","1447.900390625","2020-02-16T19:53:19.000Z","2020-02-16 19:53:19.000","2020-02-16 12:53:19.000","1581882799"
4,"38.74367149721119","-109.5605714177834","1447.6253662109375","2020-02-16T19:53:20.000Z","2020-02-16 19:53:20.000","2020-02-16 12:53:20.000","1581882800"
4,"38.74367061535418","-109.5605738353145","1447.3076171875","2020-02-16T19:53:21.000Z","2020-02-16 19:53:21.000","2020-02-16 12:53:21.000","1581882801"
4,"38.743669000292904","-109.56057674905794","1446.948486328125","2020-02-16T19:53:22.000Z","2020-02-16 19:53:22.000","2020-02-16 12:53:22.000","1581882802"
4,"38.74366664306369","-109.5605801928809","1446.550537109375","2020-02-16T19:53:23.000Z","2020-02-16 19:53:23.000","2020-02-16 12:53:23.000","1581882803"
4,"38.743663544036735","-109.56058420496858","1446.1180419921875","2020-02-16T19:53:24.000Z","2020-02-16 19:53:24.000","2020-02-16 12:53:24.000","1581882804"
4,"38.74365971737364","-109.56058882994792","1445.658447265625","2020-02-16T19:53:25.000Z","2020-02-16 19:53:25.000","2020-02-16 12:53:25.000","1581882805"
4,"38.74365519006148","-109.56059411455728","1445.1822509765625","2020-02-16T19:53:26.000Z","2020-02-16 19:53:26.000","2020-02-16 12:53:26.000","1581882806"
4,"38.743650006855056","-109.5606001032472","1444.7017822265625","2020-02-16T19:53:27.000Z","2020-02-16 19:53:27.000","2020-02-16 12:53:27.000","1581882807"
4,"38.74364423611209","-109.56060683494447","1444.227783203125","2020-02-16T19:53:28.000Z","2020-02-16 19:53:28.000","2020-02-16 12:53:28.000","1581882808"
4,"38.7436379668097","-109.56061433398364","1443.7686767578125","2020-02-16T19:53:29.000Z","2020-02-16 19:53:29.000","2020-02-16 12:53:29.000","1581882809"
4,"38.74363130095621","-109.56062259653966","1443.330322265625","2020-02-16T19:53:30.000Z","2020-02-16 19:53:30.000","2020-02-16 12:53:30.000","1581882810"
4,"38.74362434707764","-109.56063158011862","1442.9166259765625","2020-02-16T19:53:31.000Z","2020-02-16 19:53:31.000","2020-02-16 12:53:31.000","1581882811"
4,"38.74361721770048","-109.5606411981292","1442.530029296875","2020-02-16T19:53:32.000Z","2020-02-16 19:53:32.000","2020-02-16 12:53:32.000","1581882812"
4,"38.74361002800494","-109.56065132834914","1442.1719970703125","2020-02-16T19:53:33.000Z","2020-02-16 19:53:33.000","2020-02-16 12:53:33.000","1581882813"
4,"38.743602893807186","-109.5606618338623","1441.84326171875","2020-02-16T19:53:34.000Z","2020-02-16 19:53:34.000","2020-02-16 12:53:34.000","1581882814"
4,"38.743595930475465","-109.56067257421326","1441.544677734375","2020-02-16T19:53:35.000Z","2020-02-16 19:53:35.000","2020-02-16 12:53:35.000","1581882815"
4,"38.74358925280121","-109.56068340627299","1441.27685546875","2020-02-16T19:53:36.000Z","2020-02-16 19:53:36.000","2020-02-16 12:53:36.000","1581882816"
4,"38.74358297442642","-109.5606941855573","1441.04052734375","2020-02-16T19:53:37.000Z","2020-02-16 19:53:37.000","2020-02-16 12:53:37.000","1581882817"
4,"38.74357720206249","-109.56070477183121","1440.836181640625","2020-02-16T19:53:38.000Z","2020-02-16 19:53:38.000","2020-02-16 12:53:38.000","1581882818"
4,"38.743572025338516","-109.56071503734378","1440.66455078125","2020-02-16T19:53:39.000Z","2020-02-16 19:53:39.000","2020-02-16 12:53:39.000","1581882819"
4,"38.74356751167373","-109.56072487032206","1440.5263671875","2020-02-16T19:53:40.000Z","2020-02-16 19:53:40.000","2020-02-16 12:53:40.000","1581882820"
4,"38.74356370497959","-109.56073417548455","1440.4219970703125","2020-02-16T19:53:41.000Z","2020-02-16 19:53:41.000","2020-02-16 12:53:41.000","1581882821"
4,"38.74356062434375","-109.56074287560651","1440.3521728515625","2020-02-16T19:53:42.000Z","2020-02-16 19:53:42.000","2020-02-16 12:53:42.000","1581882822"
4,"38.74355826535401","-109.56075091342429","1440.3172607421875","2020-02-16T19:53:43.000Z","2020-02-16 19:53:43.000","2020-02-16 12:53:43.000","1581882823"
4,"38.74355660382064","-109.5607582536248","1440.3172607421875","2020-02-16T19:53:44.000Z","2020-02-16 19:53:44.000","2020-02-16 12:53:44.000","1581882824"
4,"38.743555600270035","-109.56076488626832","1440.3507080078125","2020-02-16T19:53:45.000Z","2020-02-16 19:53:45.000","2020-02-16 12:53:45.000","1581882825"
4,"38.74355520485087","-109.56077083072148","1440.4158935546875","2020-02-16T19:53:46.000Z","2020-02-16 19:53:46.000","2020-02-16 12:53:46.000","1581882826"
4,"38.74355536227251","-109.56077613650652","1440.5103759765625","2020-02-16T19:53:47.000Z","2020-02-16 19:53:47.000","2020-02-16 12:53:47.000","1581882827"
4,"38.74355601546818","-109.56078087536585","1440.63134765625","2020-02-16T19:53:48.000Z","2020-02-16 19:53:48.000","2020-02-16 12:53:48.000","1581882828"
4,"38.74355710745406","-109.56078512752597","1440.7752685546875","2020-02-16T19:53:49.000Z","2020-02-16 19:53:49.000","2020-02-16 12:53:49.000","1581882829"
4,"38.743558582625575","-109.56078897454944","1440.93896484375","2020-02-16T19:53:50.000Z","2020-02-16 19:53:50.000","2020-02-16 12:53:50.000","1581882830"
4,"38.74356038816759","-109.56079249769252","1441.11865234375","2020-02-16T19:53:51.000Z","2020-02-16 19:53:51.000","2020-02-16 12:53:51.000","1581882831"
4,"38.743562475293025","-109.56079577586999","1441.3111572265625","2020-02-16T19:53:52.000Z","2020-02-16 19:53:52.000","2020-02-16 12:53:52.000","1581882832"
4,"38.743564800007576","-109.56079888392452","1441.5130615234375","2020-02-16T19:53:53.000Z","2020-02-16 19:53:53.000","2020-02-16 12:53:53.000","1581882833"
4,"38.74356732339678","-109.56080189105258","1441.721435546875","2020-02-16T19:53:54.000Z","2020-02-16 19:53:54.000","2020-02-16 12:53:54.000","1581882834"
4,"38.74357001161075","-109.56080485911973","1441.933349609375","2020-02-16T19:53:55.000Z","2020-02-16 19:53:55.000","2020-02-16 12:53:55.000","1581882835"
4,"38.74357283546613","-109.56080784134055","1442.1463623046875","2020-02-16T19:53:56.000Z","2020-02-16 19:53:56.000","2020-02-16 12:53:56.000","1581882836"
4,"38.743575769722696","-109.56081088135778","1442.3587646484375","2020-02-16T19:53:57.000Z","2020-02-16 19:53:57.000","2020-02-16 12:53:57.000","1581882837"
4,"38.743578792403824","-109.56081401262979","1442.5692138671875","2020-02-16T19:53:58.000Z","2020-02-16 19:53:58.000","2020-02-16 12:53:58.000","1581882838"
4,"38.7435818843375","-109.56081725820256","1442.777099609375","2020-02-16T19:53:59.000Z","2020-02-16 19:53:59.000","2020-02-16 12:53:59.000","1581882839"
4,"38.743585028612586","-109.56082063080581","1442.98193359375","2020-02-16T19:54:00.000Z","2020-02-16 19:54:00.000","2020-02-16 12:54:00.000","1581882840"
4,"38.74358820986674","-109.56082413353339","1443.183837890625","2020-02-16T19:54:01.000Z","2020-02-16 19:54:01.000","2020-02-16 12:54:01.000","1581882841"
4,"38.74359141416138","-109.5608277611992","1443.3831787109375","2020-02-16T19:54:02.000Z","2020-02-16 19:54:02.000","2020-02-16 12:54:02.000","1581882842"
4,"38.743594629802665","-109.56083150256151","1443.580322265625","2020-02-16T19:54:03.000Z","2020-02-16 19:54:03.000","2020-02-16 12:54:03.000","1581882843"
4,"38.7436161435794","-109.56088026851536","1445.669677734375","2020-02-16T19:54:13.000Z","2020-02-16 19:54:13.000","2020-02-16 12:54:13.000","1581882853"
4,"38.74361720420753","-109.56088619617356","1445.892578125","2020-02-16T19:54:14.000Z","2020-02-16 19:54:14.000","2020-02-16 12:54:14.000","1581882854"
4,"38.74361821639008","-109.56089205821337","1446.1177978515625","2020-02-16T19:54:15.000Z","2020-02-16 19:54:15.000","2020-02-16 12:54:15.000","1581882855"
4,"38.74361917795535","-109.56089784860025","1446.345458984375","2020-02-16T19:54:16.000Z","2020-02-16 19:54:16.000","2020-02-16 12:54:16.000","1581882856"
4,"38.74378363229874","-109.56090544645873","1451.659912109375","2020-02-16T19:54:47.000Z","2020-02-16 19:54:47.000","2020-02-16 12:54:47.000","1581882887"
4,"38.74379334070586","-109.56090021035634","1451.77294921875","2020-02-16T19:54:48.000Z","2020-02-16 19:54:48.000","2020-02-16 12:54:48.000","1581882888"
4,"38.74380311714815","-109.56089503298814","1451.8836669921875","2020-02-16T19:54:49.000Z","2020-02-16 19:54:49.000","2020-02-16 12:54:49.000","1581882889"
4,"38.743812958360294","-109.56088992311923","1451.9930419921875","2020-02-16T19:54:50.000Z","2020-02-16 19:54:50.000","2020-02-16 12:54:50.000","1581882890"
4,"38.74382285842461","-109.56088489078313","1452.1015625","2020-02-16T19:54:51.000Z","2020-02-16 19:54:51.000","2020-02-16 12:54:51.000","1581882891"
4,"38.74383280940694","-109.56087994716249","1452.21044921875","2020-02-16T19:54:52.000Z","2020-02-16 19:54:52.000","2020-02-16 12:54:52.000","1581882892"
4,"38.743842801796724","-109.56087510492983","1452.3204345703125","2020-02-16T19:54:53.000Z","2020-02-16 19:54:53.000","2020-02-16 12:54:53.000","1581882893"
4,"38.74385282467575","-109.56087037857867","1452.432861328125","2020-02-16T19:54:54.000Z","2020-02-16 19:54:54.000","2020-02-16 12:54:54.000","1581882894"
4,"38.74386286593282","-109.56086578424235","1452.54833984375","2020-02-16T19:54:55.000Z","2020-02-16 19:54:55.000","2020-02-16 12:54:55.000","1581882895"
4,"38.74387291269472","-109.5608613391943","1452.6676025390625","2020-02-16T19:54:56.000Z","2020-02-16 19:54:56.000","2020-02-16 12:54:56.000","1581882896"
4,"38.74388295183195","-109.56085706139656","1452.791015625","2020-02-16T19:54:57.000Z","2020-02-16 19:54:57.000","2020-02-16 12:54:57.000","1581882897"
4,"38.743892970168396","-109.56085296927165","1452.9183349609375","2020-02-16T19:54:58.000Z","2020-02-16 19:54:58.000","2020-02-16 12:54:58.000","1581882898"
4,"38.74390295441607","-109.56084908165421","1453.048828125","2020-02-16T19:54:59.000Z","2020-02-16 19:54:59.000","2020-02-16 12:54:59.000","1581882899"
